Order ID,Order Date,Customer ID,Product Name,Category,Region,Sales,Profit
CA-2016-118073,2016-12-08,CS-12490,BPI Conference Tables,Furniture,South,562.2925,-255.5875
CA-2014-103219,2014-09-11,BF-11215,"Eldon 200 Class Desk Accessories, Black",Furniture,East,56.52,21.4776
CA-2016-100993,2016-05-02,AZ-10750,Avery 508,Office Supplies,West,14.73,7.2177
CA-2016-100993,2016-05-02,AZ-10750,"Fellowes Mobile File Cart, Black",Office Supplies,West,186.54,50.3658
CA-2016-100993,2016-05-02,AZ-10750,Chromcraft Round Conference Tables,Furniture,West,557.728,6.9716
CA-2016-100993,2016-05-02,AZ-10750,Anker Astro 15000mAh USB Portable Charger,Technology,West,159.968,-31.9936
US-2017-146822,2017-09-06,AG-10675,Easy-staple paper,Office Supplies,South,49.12,23.0864
CA-2016-131296,2016-04-10,MS-17830,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,East,239.372,-23.9372
CA-2016-120803,2016-09-03,RB-19465,Microsoft Sculpt Comfort Mouse,Technology,East,199.75,87.89
CA-2015-168207,2015-02-11,LT-17110,Contemporary Wood/Metal Frame,Furniture,West,96.96,33.936
CA-2015-168207,2015-02-11,LT-17110,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,West,117.488,41.1208
CA-2015-168207,2015-02-11,LT-17110,Cardinal Holdit Business Card Pockets,Office Supplies,West,11.952,4.1832
CA-2015-168207,2015-02-11,LT-17110,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,West,512.499,-30.147
CA-2017-107174,2017-06-11,AB-10060,Hon 5100 Series Wood Tables,Furniture,West,2036.86,366.6348
CA-2017-107174,2017-06-11,AB-10060,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,West,449.568,-73.0548
CA-2017-107174,2017-06-11,AB-10060,SanDisk Cruzer 64 GB USB Flash Drive,Technology,West,108.96,32.688
CA-2014-114125,2014-09-07,GH-14410,Avery 49,Office Supplies,West,2.88,1.4112
CA-2014-114125,2014-09-07,GH-14410,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,West,41.904,14.1426
CA-2014-114125,2014-09-07,GH-14410,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,West,23.92,4.0664
CA-2016-166429,2016-02-09,TG-21310,Hewlett Packard 610 Color Digital Copier / Printer,Technology,West,999.98,449.991
CA-2015-112767,2015-02-08,DK-12985,Balt Split Level Computer Training Table,Furniture,West,277.5,-188.7
CA-2016-127194,2016-10-12,BW-11110,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Office Supplies,East,62.82,29.5254
CA-2015-140375,2015-02-10,SG-20470,Xerox 202,Office Supplies,East,19.44,9.3312
CA-2015-140375,2015-02-10,SG-20470,GBC Plastic Binding Combs,Office Supplies,East,7.38,3.6162
CA-2015-136700,2015-06-12,DB-13120,Spiral Phone Message Books with Labels by Adams,Office Supplies,West,8.96,4.3904
CA-2017-102736,2017-05-09,LP-17095,Maxell LTO Ultrium - 800 GB,Technology,South,89.568,-1.1196
CA-2017-102736,2017-05-09,LP-17095,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,South,71.96,7.196
CA-2017-102736,2017-05-09,LP-17095,Xerox 220,Office Supplies,South,15.552,5.4432
CA-2015-114811,2015-08-11,KD-16495,Fellowes Desktop Hanging File Manager,Office Supplies,East,67.15,16.7875
CA-2015-114811,2015-08-11,KD-16495,Mitel MiVoice 5330e IP Phone,Technology,East,549.98,142.9948
CA-2015-114811,2015-08-11,KD-16495,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,East,11.82,4.728
CA-2015-114811,2015-08-11,KD-16495,Zebra ZM400 Thermal Label Printer,Technology,East,4643.8,2229.024
CA-2015-114811,2015-08-11,KD-16495,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,East,577.764,115.5528
CA-2017-128769,2017-07-09,DM-12955,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,South,81.568,7.1372
CA-2016-116337,2016-07-11,MC-17845,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Central,44.46,-17.784
CA-2016-116337,2016-07-11,MC-17845,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Central,314.088,19.6305
CA-2014-120775,2014-03-10,RD-19930,Colored Push Pins,Office Supplies,Central,4.344,0.8688
CA-2014-120775,2014-03-10,RD-19930,DAX Natural Wood-Tone Poster Frame,Furniture,Central,31.776,-19.0656
CA-2014-120775,2014-03-10,RD-19930,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Central,4.928,1.7248
CA-2014-120775,2014-03-10,RD-19930,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Central,1.788,-3.0396
CA-2014-120775,2014-03-10,RD-19930,Sterling Rubber Bands by Alliance,Office Supplies,Central,15.072,-3.768
CA-2016-104633,2016-12-06,EA-14035,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,West,185.88,83.646
CA-2016-104633,2016-12-06,EA-14035,Xerox 228,Office Supplies,West,12.96,6.2208
CA-2017-104136,2017-01-11,SF-20065,Xerox 1939,Office Supplies,East,189.7,91.056
CA-2017-104136,2017-01-11,SF-20065,Xerox 1893,Office Supplies,East,40.99,20.0851
CA-2016-123050,2016-04-04,BC-11125,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,East,82.64,7.4376
CA-2016-123050,2016-04-04,BC-11125,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,East,31.02,8.0652
CA-2016-123050,2016-04-04,BC-11125,Logitech Trackman Marble Mouse,Technology,East,89.97,37.7874
CA-2017-102204,2017-01-05,CJ-12010,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,South,3.328,0.416
CA-2017-102204,2017-01-05,CJ-12010,Bush Advantage Collection Racetrack Conference Table,Furniture,South,933.262,-458.1468
CA-2017-102204,2017-01-05,CJ-12010,HON 5400 Series Task Chairs for Big and Tall,Furniture,South,2803.92,0.0
CA-2014-109855,2014-01-09,LH-16900,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,East,23.744,8.3104
CA-2014-109855,2014-01-09,LH-16900,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,East,357.0,57.12
CA-2014-109897,2014-12-08,BW-11200,BlackBerry Q10,Technology,West,806.336,50.396
CA-2014-109897,2014-12-08,BW-11200,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,West,85.44,31.6128
CA-2015-129217,2015-10-05,DP-13390,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,Central,70.97,-191.619
CA-2015-129217,2015-10-05,DP-13390,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Central,36.784,3.6784
CA-2016-133816,2016-10-05,CS-12400,ClearOne CHATAttach 160 - speaker phone,Technology,East,743.988,-123.998
CA-2015-140221,2015-05-03,MS-17365,"Performers Binder/Pad Holder, Black",Office Supplies,Central,11.212,-16.818
CA-2015-140221,2015-05-03,MS-17365,Eldon Wave Desk Accessories,Furniture,Central,4.712,-1.8848
CA-2015-140221,2015-05-03,MS-17365,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Central,180.98,-470.548
CA-2015-140221,2015-05-03,MS-17365,"Companion Letter/Legal File, Black",Office Supplies,Central,60.416,6.0416
CA-2017-152310,2017-12-08,DK-12895,Hewlett Packard 310 Color Digital Copier,Technology,West,299.99,89.997
CA-2017-152310,2017-12-08,DK-12895,Xerox 1937,Office Supplies,West,192.16,92.2368
CA-2017-152310,2017-12-08,DK-12895,Grandstream GXP1160 VoIP phone,Technology,West,242.624,27.2952
CA-2017-152310,2017-12-08,DK-12895,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,West,46.74,11.685
CA-2017-152310,2017-12-08,DK-12895,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,West,174.95,12.2465
CA-2017-152310,2017-12-08,DK-12895,Avery Legal 4-Ring Binder,Office Supplies,West,100.704,37.764
CA-2017-134810,2017-09-05,MC-17605,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,South,65.232,22.0158
CA-2017-134810,2017-09-05,MC-17605,Harbour Creations Steel Folding Chair,Furniture,South,207.0,25.875
CA-2014-156244,2014-12-08,DH-13675,Xerox 229,Office Supplies,South,31.104,10.8864
CA-2014-156244,2014-12-08,DH-13675,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,South,47.96,4.1965
CA-2014-156244,2014-12-08,DH-13675,Maxell 4.7GB DVD-R,Technology,South,158.928,41.7186
CA-2014-156244,2014-12-08,DH-13675,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,South,211.248,15.8436
CA-2014-156244,2014-12-08,DH-13675,Acco Side-Punched Conventional Columnar Pads,Office Supplies,South,5.552,-1.041
CA-2014-156244,2014-12-08,DH-13675,Avery 501,Office Supplies,South,2.952,0.9963
CA-2015-106362,2015-11-12,LC-16885,GBC Plasticlear Binding Covers,Office Supplies,East,10.332,-7.5768
US-2017-168802,2017-03-11,JO-15145,Binder Posts,Office Supplies,West,18.368,5.9696
US-2015-158911,2015-05-07,RS-19765,Stackable Trays,Furniture,South,4.928,0.7392
US-2015-158911,2015-05-07,RS-19765,Avery 508,Office Supplies,South,11.784,4.2717
US-2014-103338,2014-11-03,RB-19435,Economy #2 Pencils,Office Supplies,West,7.98,2.0748
CA-2017-135419,2017-03-11,BG-11740,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,West,486.368,36.4776
CA-2016-128671,2016-11-08,MT-18070,Xerox 202,Office Supplies,Central,32.4,15.552
CA-2016-128671,2016-11-08,MT-18070,Avery Hanging File Binders,Office Supplies,Central,41.86,19.2556
CA-2016-128671,2016-11-08,MT-18070,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Central,77.56,35.6776
CA-2014-168312,2014-01-03,GW-14605,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Central,137.352,8.5845
CA-2014-168312,2014-01-03,GW-14605,Bevis Round Conference Room Tables and Bases,Furniture,Central,376.509,-43.0296
CA-2014-161508,2014-12-07,PV-18985,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Central,512.358,-14.6388
CA-2014-161508,2014-12-07,PV-18985,Stockwell Push Pins,Office Supplies,Central,3.488,0.5668
CA-2014-161508,2014-12-07,PV-18985,Fluorescent Highlighters by Dixon,Office Supplies,Central,22.288,3.9004
CA-2014-161508,2014-12-07,PV-18985,Xerox 195,Office Supplies,Central,16.032,5.6112
CA-2017-130904,2017-11-04,HM-14980,Pencil and Crayon Sharpener,Office Supplies,South,1.752,0.1533
CA-2017-130904,2017-11-04,HM-14980,Newell 321,Office Supplies,South,20.992,2.3616
CA-2015-142937,2015-05-12,SF-20065,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Central,45.04,4.504
CA-2017-144456,2017-08-09,FC-14245,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,South,61.68,5.397
CA-2017-144456,2017-08-09,FC-14245,Samsung Rugby III,Technology,South,158.376,13.8579
CA-2017-118577,2017-06-10,XP-21865,Xerox 1886,Office Supplies,East,143.7,68.976
CA-2017-118577,2017-06-10,XP-21865,Xerox 217,Office Supplies,East,6.48,3.1104
CA-2017-113572,2017-07-11,FP-14320,Maxell CD-R Discs,Technology,East,7.88,2.5216
CA-2016-153269,2016-09-03,PS-18760,"Personal Folder Holder, Ebony",Office Supplies,East,11.21,3.363
CA-2016-153269,2016-09-03,PS-18760,"Situations Contoured Folding Chairs, 4/Set",Furniture,East,354.9,88.725
CA-2016-153269,2016-09-03,PS-18760,Xerox 193,Office Supplies,East,17.94,8.7906
CA-2016-153269,2016-09-03,PS-18760,GBC Binding covers,Office Supplies,East,51.8,23.31
CA-2016-101469,2016-02-07,KH-16360,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,South,7.7,3.157
CA-2017-141481,2017-11-06,ZD-21925,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,West,61.44,16.5888
CA-2017-132199,2017-03-05,BO-11350,"Career Cubicle Clock, 8 1/4"", Black",Furniture,East,32.448,7.3008
CA-2017-132199,2017-03-05,BO-11350,Wilson Jones Legal Size Ring Binders,Office Supplies,East,26.388,-17.592
CA-2017-132199,2017-03-05,BO-11350,Bevis 36 x 72 Conference Tables,Furniture,East,373.47,-112.041
CA-2017-132199,2017-03-05,BO-11350,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,East,64.2,-44.94
CA-2017-132199,2017-03-05,BO-11350,Advantus Plastic Paper Clips,Office Supplies,East,8.0,2.8
CA-2014-110555,2014-11-04,MM-18055,Eldon Simplefile Box Office,Office Supplies,West,87.08,24.3824
CA-2014-110555,2014-11-04,MM-18055,AT&T SB67148 SynJ,Technology,West,105.584,9.2386
CA-2014-110555,2014-11-04,MM-18055,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,West,217.44,91.3248
CA-2017-147207,2017-02-01,TS-21655,Newell 319,Office Supplies,Central,31.744,3.968
CA-2017-147207,2017-02-01,TS-21655,Hoover Commercial SteamVac,Office Supplies,Central,5.432,-13.58
CA-2017-147207,2017-02-01,TS-21655,"Bevis Oval Conference Table, Walnut",Furniture,Central,913.43,-169.637
CA-2017-147207,2017-02-01,TS-21655,"Dual Level, Single-Width Filing Carts",Office Supplies,Central,372.144,27.9108
CA-2014-109918,2014-07-09,LR-17035,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,West,27.36,7.3872
CA-2014-109918,2014-07-09,LR-17035,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,West,20.56,9.6632
CA-2014-109918,2014-07-09,LR-17035,Avery Legal 4-Ring Binder,Office Supplies,West,83.92,31.47
CA-2016-118745,2016-11-06,SV-20365,Bretford Rectangular Conference Table Tops,Furniture,West,902.712,33.8517
CA-2016-152940,2016-10-11,RO-19780,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,West,29.74,4.461
CA-2015-158701,2015-05-01,JL-15175,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,West,87.36,23.5872
CA-2015-158701,2015-05-01,JL-15175,Fellowes Binding Cases,Office Supplies,West,56.16,17.55
CA-2015-162964,2015-12-11,MF-18250,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Central,64.784,-14.5764
CA-2015-162964,2015-12-11,MF-18250,Xerox 1957,Office Supplies,Central,15.552,5.6376
CA-2015-162964,2015-12-11,MF-18250,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Central,223.888,69.965
CA-2014-103527,2014-09-09,CC-12220,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Central,10.896,3.405
CA-2016-163048,2016-08-02,MH-17440,Harbour Creations Steel Folding Chair,Furniture,Central,241.5,0.0
CA-2017-137582,2017-04-09,CV-12805,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,West,11.808,4.1328
CA-2014-139423,2014-01-11,DG-13300,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,East,76.12,22.0748
CA-2017-153227,2017-04-12,CS-12250,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,West,11.76,5.7624
CA-2016-142594,2016-01-12,EJ-14155,Jensen SMPS-640 - speaker phone,Technology,East,137.94,35.8644
CA-2016-142594,2016-01-12,EJ-14155,"Executive Impressions 14""",Furniture,East,111.15,48.906
CA-2016-142594,2016-01-12,EJ-14155,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,East,901.95,297.6435
CA-2016-142594,2016-01-12,EJ-14155,Chromcraft Round Conference Tables,Furniture,East,366.009,-47.0583
US-2014-120236,2014-03-09,MR-17545,GBC VeloBinder Strips,Office Supplies,Central,7.68,-11.52
CA-2017-120061,2017-02-11,SR-20425,Office Star Flex Back Scooter Chair with White Frame,Furniture,East,155.372,-35.5136
CA-2015-110814,2015-05-12,BD-11635,Avery Arch Ring Binders,Office Supplies,East,232.4,78.435
CA-2015-110814,2015-05-12,BD-11635,"Global Armless Task Chair, Royal Blue",Furniture,East,164.646,12.8058
CA-2015-110814,2015-05-12,BD-11635,Xerox 188,Office Supplies,East,22.68,11.1132
CA-2016-154067,2016-01-02,SM-20950,Xerox 1883,Office Supplies,West,105.52,48.5392
CA-2017-140480,2017-08-07,HE-14800,36X48 HARDFLOOR CHAIRMAT,Furniture,East,83.92,5.8744
CA-2017-140480,2017-08-07,HE-14800,Maxell 4.7GB DVD-R,Technology,East,141.9,58.179
CA-2017-140480,2017-08-07,HE-14800,Tensor Track Tree Floor Lamp,Furniture,East,39.98,9.1954
CA-2017-140480,2017-08-07,HE-14800,Newell 325,Office Supplies,East,28.91,8.673
CA-2017-140480,2017-08-07,HE-14800,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,East,174.95,45.487
CA-2015-134082,2015-11-12,JK-15640,GBC Recycled Grain Textured Covers,Office Supplies,West,110.528,38.6848
CA-2016-159765,2016-09-05,TH-21100,4009 Highlighters by Sanford,Office Supplies,South,27.86,9.1938
CA-2017-132290,2017-10-03,MD-17350,"Bevis Traditional Conference Table Top, Plinth Base",Furniture,Central,933.408,-173.3472
CA-2017-107265,2017-06-04,ML-17755,Easy-staple paper,Office Supplies,Central,106.32,49.9704
CA-2017-118199,2017-09-05,LB-16795,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,West,147.92,46.225
CA-2017-118199,2017-09-05,LB-16795,Home/Office Personal File Carts,Office Supplies,West,104.28,26.07
CA-2017-118199,2017-09-05,LB-16795,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,West,286.85,63.107
CA-2017-118199,2017-09-05,LB-16795,Rogers Profile Extra Capacity Storage Tub,Office Supplies,West,66.96,2.6784
CA-2017-118199,2017-09-05,LB-16795,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,West,199.98,87.9912
CA-2017-150091,2017-12-10,NP-18670,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,East,45.0,4.95
CA-2017-150091,2017-12-10,NP-18670,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,East,17.9,8.771
CA-2017-150091,2017-12-10,NP-18670,DAX Two-Tone Silver Metal Document Frame,Furniture,East,40.48,17.4064
CA-2017-150091,2017-12-10,NP-18670,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,East,2154.9,129.294
CA-2015-128356,2015-02-10,RP-19390,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,West,10.944,0.9576
US-2017-132220,2017-12-11,DJ-13510,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,West,62.352,-10.9116
CA-2017-155621,2017-08-11,KN-16450,Howard Miller Distant Time Traveler Alarm Clock,Furniture,East,274.2,112.422
CA-2015-112823,2015-10-12,RA-19945,Maxell 4.7GB DVD-RW 3/Pack,Technology,East,25.488,4.4604
CA-2016-158302,2016-08-12,JB-16045,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,East,10.584,3.4398
CA-2017-145779,2017-06-05,DB-13615,Xerox 1883,Office Supplies,West,84.416,27.4352
US-2016-155173,2016-06-03,JB-16045,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,East,431.94,-71.99
US-2016-155173,2016-06-03,JB-16045,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,East,2.043,-1.4982
US-2016-155173,2016-06-03,JB-16045,Grandstream GXP1160 VoIP phone,Technology,East,68.238,-12.5103
CA-2015-169537,2015-03-09,JH-15820,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Central,7.5,3.6
CA-2015-144043,2015-10-05,AB-10165,Belkin Standard 104 key USB Keyboard,Technology,West,46.688,-2.918
CA-2015-116512,2015-09-04,MC-18100,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,East,17.94,3.0498
CA-2015-101000,2015-09-04,IG-15085,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,East,370.14,144.3546
US-2016-164196,2016-11-11,AS-10285,Balt Solid Wood Round Tables,Furniture,Central,2678.94,241.1046
CA-2017-169404,2017-09-04,NC-18625,Tuf-Vin Binders,Office Supplies,East,37.896,-29.0536
CA-2017-169404,2017-09-04,NC-18625,Xerox 1893,Office Supplies,East,65.584,23.7742
US-2016-119270,2016-12-03,SW-20245,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,West,19.98,8.991
US-2017-118535,2017-11-02,DJ-13510,Avery 473,Office Supplies,East,20.7,9.936
CA-2016-158841,2016-02-02,SE-20110,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,South,8749.95,2799.984
CA-2016-158841,2016-02-02,SE-20110,Presstex Flexible Ring Binders,Office Supplies,South,36.4,18.2
CA-2016-158841,2016-02-02,SE-20110,Acrylic Self-Standing Desk Frames,Furniture,South,18.69,7.1022
CA-2017-106824,2017-07-07,AT-10735,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,West,5.94,0.1188
CA-2016-143154,2016-02-12,AS-10225,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,West,165.6,-6.21
CA-2014-169061,2014-05-03,AB-10150,Newell 345,Office Supplies,East,59.52,15.4752
CA-2014-169061,2014-05-03,AB-10150,Logitech Wireless Gaming Headset G930,Technology,East,479.97,177.5889
CA-2014-169061,2014-05-03,AB-10150,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,East,18.62,5.3998
CA-2014-169061,2014-05-03,AB-10150,GBC Wire Binding Combs,Office Supplies,East,49.632,16.7508
CA-2014-169061,2014-05-03,AB-10150,Xerox 1891,Office Supplies,East,97.82,45.9754
CA-2015-102316,2015-01-03,DH-13075,Square Credit Card Reader,Technology,West,15.984,1.1988
CA-2015-102316,2015-01-03,DH-13075,Global Deluxe Steno Chair,Furniture,West,184.752,-20.7846
CA-2016-109400,2016-02-05,NR-18550,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Central,366.744,-110.0232
CA-2016-130400,2016-08-03,SJ-20125,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Central,8.856,-14.1696
CA-2016-130400,2016-08-03,SJ-20125,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Central,27.96,8.388
CA-2016-130400,2016-08-03,SJ-20125,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Central,146.352,49.3938
CA-2015-135853,2015-11-12,CA-12775,Maxell 4.7GB DVD+RW 3/Pack,Technology,Central,175.23,61.3305
CA-2015-135853,2015-11-12,CA-12775,BlackBerry Q10,Technology,Central,125.99,31.4975
CA-2015-135853,2015-11-12,CA-12775,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Central,23.0,10.35
CA-2016-144645,2016-02-02,NS-18640,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Central,73.784,-77.4732
CA-2017-141614,2017-05-06,NS-18640,Xerox 227,Office Supplies,South,20.736,7.2576
CA-2016-132899,2016-07-04,SF-20200,Newell 322,Office Supplies,East,3.64,0.9828
CA-2017-149720,2017-04-06,EM-14065,Nu-Dell Executive Frame,Furniture,Central,30.336,-17.4432
CA-2017-118003,2017-04-12,DO-13645,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,East,12.99,1.5588
CA-2017-118003,2017-04-12,DO-13645,"Global Value Steno Chair, Gray",Furniture,East,182.22,45.555
CA-2017-118003,2017-04-12,DO-13645,Global Low Back Tilter Chair,Furniture,East,302.94,18.1764
CA-2016-141887,2016-11-01,MP-17470,Ultra Door Push Plate,Furniture,East,54.992,8.9362
US-2016-160206,2016-01-04,MY-18295,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Central,12.99,0.2598
CA-2017-137624,2017-10-11,ME-17320,"Global Leather & Oak Executive Chair, Burgundy",Furniture,West,241.424,-36.2136
CA-2015-157343,2015-07-06,HD-14785,Aluminum Screw Posts,Office Supplies,East,18.312,-12.208
CA-2015-157343,2015-07-06,HD-14785,Xerox 200,Office Supplies,East,25.92,9.072
CA-2015-157343,2015-07-06,HD-14785,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,East,8.016,1.002
CA-2017-147354,2017-09-03,KB-16315,Hewlett Packard 310 Color Digital Copier,Technology,West,479.984,59.998
CA-2017-147354,2017-09-03,KB-16315,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,West,30.84,9.6375
CA-2014-137575,2014-06-08,TB-21625,Logitech G700s Rechargeable Gaming Mouse,Technology,East,199.98,83.9916
CA-2015-149566,2015-05-12,GB-14530,Memorex Micro Travel Drive 8 GB,Technology,West,39.0,17.55
CA-2015-149566,2015-05-12,GB-14530,Avery 488,Office Supplies,West,12.6,6.048
CA-2015-126186,2015-11-09,GB-14530,Deflect-O Glasstique Clear Desk Accessories,Furniture,West,24.64,4.004
CA-2016-102092,2016-09-12,PM-18940,"Iceberg OfficeWorks 42"" Round Tables",Furniture,South,1056.86,158.529
CA-2016-123540,2016-02-04,DJ-13420,Global Executive Mid-Back Manager's Chair,Furniture,Central,1454.9,378.274
US-2016-136581,2016-10-11,SV-20365,Xerox 227,Office Supplies,East,31.104,10.8864
CA-2016-162390,2016-06-12,DP-13105,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,East,968.744,314.8418
CA-2016-162390,2016-06-12,DP-13105,Trimflex Flexible Post Binders,Office Supplies,East,222.352,77.8232
CA-2016-162390,2016-06-12,DP-13105,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,East,479.984,89.997
CA-2016-162222,2016-03-04,SR-20740,Xerox 1962,Office Supplies,Central,10.272,3.21
CA-2017-106747,2017-03-07,TS-21505,Luxo Professional Combination Clamp-On Lamps,Furniture,East,102.3,26.598
CA-2014-104808,2014-04-02,MH-17440,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,West,17.248,6.0368
US-2017-132927,2017-09-12,RD-19720,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,East,11.088,-8.1312
CA-2017-162015,2017-11-07,KB-16240,Logitech P710e Mobile Speakerphone,Technology,West,1287.45,244.6155
CA-2017-162015,2017-11-07,KB-16240,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,West,168.1,43.706
CA-2017-159667,2017-09-11,PM-19135,Logitech G602 Wireless Gaming Mouse,Technology,South,191.976,38.3952
CA-2017-159667,2017-09-11,PM-19135,Motorola L703CM,Technology,South,499.168,31.198
CA-2014-111934,2014-05-05,GD-14590,Storex Dura Pro Binders,Office Supplies,South,11.88,5.346
CA-2014-111934,2014-05-05,GD-14590,Easy-staple paper,Office Supplies,South,35.44,16.6568
US-2016-116365,2016-03-01,CA-12310,Imation Clip USB flash drive - 8 GB,Technology,Central,30.08,-5.264
US-2016-116365,2016-03-01,CA-12310,WD My Passport Ultra 1TB Portable External Hard Drive,Technology,Central,165.6,-6.21
US-2016-116365,2016-03-01,CA-12310,AT&T 17929 Lendline Telephone,Technology,Central,180.96,13.572
